"country_name","sub_country_name","set_description","set_text","set_designer","set_start_year","set_start_month","set_start_day","set_end_year","set_end_month","set_end_day","set_perf_info","set_type_number","set_watermark_number","sg_number","stamp_prefix","stamp_sg_number","stamp_pre_suffix","stamp_suffix","stamp_description","variety_description","stamp_issue_price","stamp_type_number","stamp_unused","stamp_used","variety_flag"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In blue","NULL","NULL","-1","675.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8 m","NULL","8","NULL","m","NULL","Obliterated by Maltese Cross with number in centre","NULL","NULL","NULL","NULL","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 1","NULL","NULL","-1","180.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 2","NULL","NULL","-1","180.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 3","NULL","NULL","-1","225.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 4","NULL","NULL","-1","600.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 5","NULL","NULL","-1","180.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 6","NULL","NULL","-1","160.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 7","NULL","NULL","-1","160.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 8","NULL","NULL","-1","160.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8 mi","NULL","8","NULL","mi","NULL","No. 9","NULL","NULL","-1","180.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 10","NULL","NULL","-1","320.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 11","NULL","NULL","-1","350.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","No. 12","NULL","NULL","-1","350.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8 n","NULL","8","NULL","n","NULL","Obliterated “Penny Post” in black (without Maltese Cross)","NULL","NULL","-1","1100.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8 o","NULL","8","NULL","o","NULL","Obliterated by town postmark (without Maltese Cross)","NULL","NULL","NULL","NULL","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In black","NULL","NULL","-1","825.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In blue","NULL","NULL","-1","2700.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In green","NULL","NULL","-1","5500.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In yellow","NULL","NULL","-1","-1","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In red","NULL","NULL","-1","15000.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8 p","NULL","8","NULL","p","NULL","Obliterated by 1844 type postmark","NULL","NULL","NULL","NULL","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In blue","NULL","NULL","-1","250.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In red","NULL","NULL","-1","9750.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In green","NULL","NULL","-1","3250.00","V"
"Great Britain","Great Britain","Varieties of 1d. red-brown, etc.","Stamps with thick outer frame to the design are from plates on which the frame-lines have been straightened or recut, particularly Plates 76 and 90.[gap]For “Union Jack” re-entry see General Notes to Line-engraved Issues.[gap]In “P converted to R” the corner letter “R” is formed from the “P”, the distinctive long tail having been hand-cut.[gap]","NULL","1841","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","8","NULL","8","NULL","NULL","NULL","In violet","NULL","NULL","-1","4000.00","V"
